id,title,release_date,vote_average,vote_count,genres,budget,popularity,revenue,neg,neu,pos,compound,topics
324552,John Wick: Chapter 2,1486530000,7.3,9716,"['thriller', 'action', 'crime']",40000000,149.391,171539887,0.131,0.733,0.135,-0.9194,"[8.421804682728455e-06,0.6001260427301569,7.7403105416854e-06,8.030585289957096e-06,7.99243089883759e-06,0.3997981952387354,1.582416170218857e-05,1.2303126454498986e-05,7.562158803850288e-06,7.887452734197455e-06]"
284053,Thor: Ragnarok,1508904000,7.6,16860,"['action', 'adventure', 'fantasy', 'science fiction']",180000000,141.328,853977126,0.12,0.701,0.179,1.0,"[0.005067380713688942,0.045201471829099074,8.531781118815995e-06,8.851737778652425e-06,8.809681755019739e-06,8.994623501865032e-06,0.9496653691775592,1.3561072991431536e-05,8.335413161274592e-06,8.693969345747352e-06]"
398818,Call Me by Your Name,1504238400,8.3,9703,"['romance', 'drama']",4000000,128.938,41063475,0.051,0.736,0.213,1.0,"[0.3526039291831373,0.5247647498726702,9.164153774611494e-06,9.507825705590418e-06,9.462652298791625e-06,9.661302198182959e-06,0.12256066717694568,1.4566238643276118e-05,8.953230982930286e-06,9.338363643570015e-06]"
11932,Bride of Chucky,908510400,5.9,1324,"['horror', 'comedy', 'romance']",25000000,116.141,50671850,0.145,0.681,0.173,0.9998,"[1.037142714305414e-05,0.9291318939590482,9.532169300767568e-06,9.889641966721001e-06,9.842654845059288e-06,1.0049281607445008e-05,1.948404064250905e-05,1.515099511216626e-05,0.07077407245529808,9.713375036163044e-06]"
260514,Cars 3,1497499200,6.9,4273,"['animation', 'adventure', 'comedy', 'family']",175000000,114.703,383925276,0.081,0.746,0.173,1.0,"[1.2745200699260887e-05,0.4503946336500858,1.1713855550623229e-05,1.2153145275395438e-05,1.2095404349946406e-05,1.2349322605810385e-05,2.3948043640155852e-05,1.8618743456749238e-05,1.144424867503296e-05,0.5494902983856612]"
440249,After Porn Ends 2,1490673600,5.5,187,['documentary'],500000,112.23,0,0.077,0.816,0.107,0.9976,"[3.6419919541192666e-05,0.9996370912151843,3.3472812137015774e-05,3.472810014979409e-05,3.4563101526561485e-05,3.528868463868792e-05,6.841933778726009e-05,5.32053021716101e-05,3.2702399855411714e-05,3.4109127008042e-05]"
436931,Pokémon the Movie: I Choose You!,1500091200,7.0,477,"['family', 'animation', 'adventure', 'fantasy']",0,110.241,37552144,0.082,0.761,0.157,1.0,"[1.4426134477705102e-05,0.04568705365817834,1.3258768060249049e-05,1.3755994833544438e-05,1.3690638050307148e-05,1.3978045607335575e-05,0.954196297937526,2.107440403038558e-05,1.295360338962588e-05,1.3510815846429791e-05]"
441168,From Straight A's to XXX,1486789200,5.6,78,"['drama', 'tv movie']",0,100.434,0,0.099,0.791,0.109,0.9984,"[1.35885069087654e-05,0.6756923147060571,0.031789301931525966,0.04123942493184084,1.2895714584603567e-05,0.00750966886650684,0.03051335927207708,0.10518271604349198,0.10803400369358933,1.2726333417844215e-05]"
337339,The Fate of the Furious,1491969600,6.9,8647,"['action', 'crime', 'thriller']",250000000,97.96,1238764765,0.121,0.753,0.127,0.9923,"[8.413372737980808e-06,0.15775571928218968,7.732560950071539e-06,8.022545374252051e-06,0.8421684277176065,8.152046046635374e-06,1.5807698337644564e-05,1.2290632918068316e-05,7.554587798078149e-06,7.879556041317362e-06]"
335988,Transformers: The Last Knight,1497585600,6.1,4749,"['action', 'adventure', 'science fiction', 'fantasy']",217000000,93.17,605425157,0.105,0.744,0.15,0.9999,"[1.1356873261595947e-05,0.32464588508598563,1.0437872086731343e-05,1.0829310124443117e-05,0.04365655267395077,0.11074511291994507,0.1273562816316015,0.3935427097049913,1.0197633175188556e-05,1.0636294877767016e-05]"
341174,Fifty Shades Darker,1486530000,6.5,6513,"['drama', 'romance']",55000000,91.541,378827494,0.113,0.742,0.146,0.9998,"[1.164981826917374e-05,0.40925344017299375,1.0707112017857075e-05,1.1108647114244513e-05,1.105586856697216e-05,1.1287963943400487e-05,2.188624508406943e-05,0.590647492842679,1.0460676396697324e-05,1.0910652934757747e-05]"
283995,Guardians of the Galaxy Vol. 2,1492574400,7.6,17527,"['adventure', 'action', 'science fiction']",200000000,90.809,863756051,0.084,0.722,0.195,1.0,"[7.976473127452248e-06,0.12597116642019848,7.3310147474084046e-06,7.605940446520632e-06,0.022309883227368585,7.72871657960368e-06,0.8516620231623048,1.1652385143703064e-05,7.162283605883151e-06,7.470376477607641e-06]"
345938,The Shack,1488517200,7.4,1585,"['drama', 'fantasy']",20000000,90.778,92924405,0.124,0.717,0.159,0.9998,"[1.2229096856970933e-05,0.1417403557662943,1.1239515256757029e-05,0.81884823229345,1.1605613204673033e-05,1.184924982434348e-05,2.2979176388426805e-05,0.03931907528581498,1.0980825791496554e-05,1.1453177117924038e-05]"
393345,Cult of Chucky,1508731200,5.8,823,"['horror', 'thriller']",6500000,83.453,2200000,0.133,0.707,0.16,0.9997,"[1.1483722312062198e-05,0.9998855702740018,1.055445737851814e-05,1.095026770895972e-05,1.0898241249597905e-05,1.1127027953818499e-05,2.1573422642572122e-05,1.677595502883035e-05,1.0311535241900941e-05,1.0755096481768322e-05]"
126889,Alien: Covenant,1494302400,6.0,6811,"['horror', 'science fiction', 'mystery']",97000000,80.218,232380243,0.116,0.771,0.113,-0.9982,"[7.093573422707828e-06,0.511068484243384,6.519560068029931e-06,6.764054850632089e-06,6.7319179507010985e-06,0.4888677027188158,1.3328274906013779e-05,1.036265499840122e-05,6.3695054425067965e-06,6.643496161153023e-06]"
433945,Tokyo Ghoul,1500177600,7.0,283,"['action', 'drama', 'horror', 'thriller']",0,79.635,0,0.108,0.712,0.181,1.0,"[1.700238970695592e-05,0.5350445719572525,1.562655173795964e-05,1.621257477527712e-05,0.057171325251919876,1.6474279515661202e-05,0.4076627584459693,2.4838049017058687e-05,1.526688970498254e-05,1.59236104003421e-05]"
335984,Blade Runner 2049,1507089600,7.5,10216,"['science fiction', 'drama']",150000000,76.229,259239658,0.078,0.757,0.165,1.0,"[7.499219277195751e-06,0.5779409088871593,6.892380917714735e-06,7.1508570705966415e-06,7.1168828206328e-06,0.42199162877581375,1.4090551385095997e-05,1.095529591707957e-05,6.73374538145033e-06,7.023404257174127e-06]"
433422,Fairy Tail: Dragon Cry,1494043200,6.6,344,"['action', 'adventure', 'comedy', 'fantasy', 'animation']",0,75.294,0,0.114,0.73,0.156,0.9997,"[2.3860145656333476e-05,0.17709661839252108,2.192937266859657e-05,2.2751762126318624e-05,2.2643664743843114e-05,2.311902417735696e-05,0.8227104506618762,3.485608393781574e-05,2.1424644776843954e-05,2.2346247515629224e-05]"
166426,Pirates of the Caribbean: Dead Men Tell No Tales,1495512000,6.6,9721,"['adventure', 'action', 'fantasy']",230000000,75.083,794861794,0.107,0.746,0.147,0.9999,"[0.02792721595055997,0.2844185428201087,0.01598875685142349,9.112362076802423e-06,0.31108371857699985,0.004969197844292851,0.07965263321623771,0.2693440287540884,8.580835009494787e-06,0.0065982127892026945]"
464052,Wonder Woman 1984,1608094800,6.6,6247,"['action', 'adventure', 'fantasy']",200000000,226.951,165160005,0.119,0.7,0.182,1.0,"[7.9552360924957e-06,0.736898173353068,7.3114964108051214e-06,7.585690072785426e-06,7.549649394996239e-06,7.708139115576492e-06,0.26303750123442987,1.1621499856268169e-05,7.143214484164067e-06,7.450487075007514e-06]"
263115,Logan,1488258000,7.8,16291,"['action', 'drama', 'science fiction']",97000000,72.551,619021436,0.107,0.739,0.154,1.0,"[7.181523885750851e-06,0.9999284355616894,6.600393544088947e-06,6.847919707549018e-06,6.815384206318209e-06,6.958459547482216e-06,1.3495303604617553e-05,1.0491109072183473e-05,6.448478481030258e-06,6.725866261585797e-06]"
293167,Kong: Skull Island,1488949200,6.5,8612,"['action', 'adventure', 'fantasy']",185000000,69.84,566652812,0.091,0.762,0.147,1.0,"[6.4630615357526836e-06,0.35116763102464094,0.05691987137955181,6.16283166449634e-06,0.05143503808485705,0.03676959344169228,0.18876630115515444,0.29666818614327667,5.8033515149556085e-06,0.018254949526111532]"
324857,Spider-Man: Into the Spider-Verse,1544072400,8.4,10339,"['action', 'adventure', 'animation', 'science fiction', 'comedy']",90000000,498.917,375540831,0.074,0.731,0.195,1.0,"[1.2179308835323271e-05,4.739165109909845e-05,1.1193756409397133e-05,1.1613541509782307e-05,1.155836414221273e-05,1.1801008467489013e-05,0.9998541276801449,1.7792020881038826e-05,1.0936120082345565e-05,1.1406548428374585e-05]"
299536,Avengers: Infinity War,1524628800,8.3,23316,"['adventure', 'action', 'science fiction']",300000000,380.358,2046239637,0.111,0.729,0.16,1.0,"[8.009189521213992e-06,0.1591918791122424,7.361083727851748e-06,7.63713726647278e-06,0.01349646193987461,7.760416685660543e-06,0.8272544980114059,1.170043166650351e-05,7.1916604791436996e-06,7.5010171301903155e-06]"
580489,Venom: Let There Be Carnage,1632974400,7.2,4530,"['science fiction', 'action', 'adventure']",110000000,6972.003,493000000,0.113,0.731,0.156,0.9999,"[9.124267999900405e-06,0.24412012254425824,8.385930252879661e-06,8.700417083959575e-06,8.659080163964345e-06,0.5776729772719793,0.1781419630106396,1.3329212711778559e-05,8.192919096690101e-06,8.545345813669847e-06]"
360920,The Grinch,1541653200,6.8,2773,"['animation', 'family', 'comedy', 'fantasy']",75000000,259.229,508575295,0.076,0.74,0.184,1.0,"[1.0952496137309583e-05,0.02248679387357355,1.0066217551431032e-05,1.04437179511195e-05,1.0394098466135592e-05,1.0612301909019207e-05,2.058223119723196e-05,0.9774200629551785,9.834532774940609e-06,1.0257575260823562e-05]"
505262,My Hero Academia: Two Heroes,1533268800,8.0,698,"['animation', 'action', 'adventure', 'fantasy']",12000000,213.992,31478826,0.097,0.698,0.205,0.9999,"[3.683452542702083e-05,0.9546371971545634,3.385386890185424e-05,3.51234459096085e-05,3.495656974341424e-05,3.569041234016478e-05,0.04506496264846876,5.380926343698637e-05,3.3074685114540955e-05,3.449742609419548e-05]"
338952,Fantastic Beasts: The Crimes of Grindelwald,1542171600,6.9,8569,"['adventure', 'fantasy', 'drama']",200000000,161.76,653355901,0.09,0.755,0.156,1.0,"[1.0591667374232578e-05,4.132797624045025e-05,9.734586753141747e-06,1.0099650492546973e-05,1.0051665663867856e-05,1.0262680399116183e-05,0.0280299682462456,0.9718585333518233,9.510534812739358e-06,9.919640195156915e-06]"
337167,Fifty Shades Freed,1516165200,6.7,6627,"['drama', 'romance']",55000000,118.38,368307760,0.113,0.739,0.148,0.9999,"[1.1197467407032473e-05,0.4444105143973512,1.0291366038861018e-05,1.0677309531789852e-05,1.0626580603604407e-05,1.0849663852270409e-05,2.1037698254692238e-05,0.5554942640148035,1.0054498842795263e-05,1.0487003314237695e-05]"
260513,Incredibles 2,1528948800,7.5,10488,"['action', 'adventure', 'animation', 'family']",200000000,117.56,1242805359,0.091,0.733,0.176,1.0,"[1.2207789216358761e-05,0.4835503039300422,1.1219930439954066e-05,0.025978365287376886,1.1585391132138354e-05,0.0038357519744181092,0.1696437109478356,0.029563036364261573,0.005913924583022879,0.2814798938022542]"
400155,Hotel Transylvania 3: Summer Vacation,1530158400,6.9,3370,"['family', 'fantasy', 'comedy', 'animation']",80000000,113.22,528600000,0.086,0.724,0.19,1.0,"[1.572445140769849e-05,0.17167336805480524,1.4452025822099133e-05,1.4994001580847999e-05,1.4922762795108284e-05,1.5236036230379947e-05,2.9544978181330214e-05,0.8281929115343801,1.411939705918538e-05,1.472675773789999e-05]"
8966,Twilight,1227157200,6.3,11113,"['fantasy', 'drama', 'romance']",37000000,111.276,393616788,0.078,0.75,0.172,1.0,"[1.060945024417283e-05,0.13913564869174547,9.75093120752117e-06,1.011660786129036e-05,1.0068542440317523e-05,1.0279911174289605e-05,1.993498734183109e-05,0.8607741280795459,9.526503163030928e-06,9.93629527620682e-06]"
523536,Checkered Ninja,1545714000,7.4,128,"['animation', 'comedy', 'adventure', 'fantasy', 'family']",0,108.962,0,0.122,0.673,0.205,0.9997,"[0.08507869334065274,0.5294032102404049,0.1960244492919019,0.18917502317199342,4.263365328207811e-05,4.3528661851159396e-05,8.442174862915805e-05,6.562774263357168e-05,4.0338473593804275e-05,4.207367505723548e-05]"
383498,Deadpool 2,1525924800,7.5,14033,"['action', 'comedy', 'adventure']",110000000,108.661,786365638,0.106,0.702,0.192,1.0,"[9.851727296206757e-06,0.6697902635334467,9.054523350208582e-06,9.394083728567779e-06,9.349451441743154e-06,9.54572412277062e-06,0.05720115250128827,0.06528873819786622,0.20766342360811105,9.226649348263774e-06]"
333339,Ready Player One,1522209600,7.6,12280,"['science fiction', 'adventure', 'action']",175000000,103.91,582890172,0.07,0.751,0.179,1.0,"[9.62885094159463e-06,0.45046658255133426,8.849681856204616e-06,9.181560127640765e-06,9.137937325520968e-06,9.329770854244131e-06,1.8092356712286945e-05,0.3151193216448161,0.234340857732642,9.017913390327201e-06]"
351286,Jurassic World: Fallen Kingdom,1528257600,6.6,9413,"['action', 'adventure', 'science fiction']",170000000,100.74,1303459585,0.105,0.754,0.141,0.9999,"[7.4308332937664145e-06,0.34961137657532126,0.027117813885651845,0.06499073293659433,0.33298163546284715,7.200025080899952e-06,0.06505354714554695,0.1602166314385718,6.672339843566026e-06,6.959357248548266e-06]"
284054,Black Panther,1518498000,7.4,18304,"['action', 'adventure', 'science fiction']",200000000,94.746,1346739107,0.095,0.705,0.2,1.0,"[0.026263774053370676,0.2600279303842653,7.946024838764863e-06,8.24401471905201e-06,0.006871160044524284,8.377090204137316e-06,0.6472123720438315,1.2630121856341606e-05,0.05957946914479841,8.097077591396841e-06]"
504253,I Want to Eat Your Pancreas,1535774400,8.3,885,"['animation', 'drama', 'romance', 'family']",0,91.147,33748006,0.11,0.689,0.201,0.9999,"[0.3585133701483734,0.20047590749469582,3.784089209615037e-05,3.9259990744688646e-05,3.9073460199078155e-05,3.9893729285779436e-05,0.4407189772375306,6.014686103512114e-05,3.696994337273091e-05,3.856024266655226e-05]"
471506,Greta,1551330000,6.6,934,"['drama', 'mystery', 'thriller', 'horror']",0,83.119,0,0.097,0.742,0.161,1.0,"[8.35569031674925e-06,0.16297657966136625,0.8369478379125884,7.967542352275081e-06,7.929687348478046e-06,8.096155194600332e-06,1.569868766077103e-05,1.2206336509313956e-05,7.50279324224187e-06,7.825533420885406e-06]"
336843,Maze Runner: The Death Cure,1515560400,7.1,6127,"['science fiction', 'action', 'adventure', 'thriller']",62000000,79.799,288175335,0.121,0.732,0.148,0.9996,"[1.485358030067931e-05,0.017795954843790283,1.3651625573109848e-05,1.4163584999554098e-05,1.4096292012733793e-05,1.4392215119853673e-05,2.7906611480054207e-05,0.9820777326864586,1.3337418892788843e-05,1.3911141372192366e-05]"
404368,Ralph Breaks the Internet,1542690000,7.2,5919,"['family', 'animation', 'comedy', 'adventure']",175000000,79.28,529221154,0.066,0.732,0.202,1.0,"[1.5042194563618547e-05,0.3266545937899294,1.3824976653278828e-05,1.4343437045634361e-05,1.4275290080443452e-05,1.4574970665387934e-05,0.03810641184236849,0.16573323025445547,1.3506780054584016e-05,0.4694201964641837]"
503314,Dragon Ball Super: Broly,1544763600,7.8,2132,"['action', 'science fiction', 'animation']",1000000,78.791,125002821,0.08,0.703,0.217,1.0,"[1.8782716627750716e-05,0.9516720663998824,1.7262815488671482e-05,1.7910200914388323e-05,1.7825106567710334e-05,1.8199309055168193e-05,0.048176058470176926,2.743850815723198e-05,1.686549344193605e-05,1.7590979687753047e-05]"
268896,Pacific Rim: Uprising,1521604800,6.1,3821,"['action', 'fantasy', 'science fiction', 'adventure']",150000000,78.615,290061297,0.123,0.742,0.135,0.9973,"[1.1559730045966407e-05,0.48620706627559696,0.39122910905224184,1.1022744487975073e-05,1.0970373755870344e-05,1.1200675443850944e-05,2.1722731308582955e-05,0.12247614235182108,1.037978420719752e-05,1.0826281090643852e-05]"
727745,The Kissing Booth 3,1628654400,7.3,1267,"['romance', 'comedy']",0,123.022,0,0.088,0.682,0.23,1.0,"[3.332165323587215e-05,0.22375666732791594,3.0625256757048835e-05,3.1773756812691755e-05,3.1622794607205335e-05,3.228665173096684e-05,0.7759738967581147,4.867797728880763e-05,2.9920384052664963e-05,3.120743948407328e-05]"
424783,Bumblebee,1544850000,6.7,4711,"['action', 'adventure', 'science fiction']",135000000,76.626,467989645,0.107,0.716,0.177,1.0,"[1.3500166450590298e-05,0.5620315905608716,1.2407730067232747e-05,1.2873041487113231e-05,1.2811879969110594e-05,1.3080839553411638e-05,0.08392458624329517,0.3539543837858059,1.212215289047935e-05,1.2643599609430007e-05]"
476292,Maquia: When the Promised Flower Blooms,1519448400,8.4,402,"['animation', 'fantasy', 'romance', 'drama']",0,76.502,4300000,0.101,0.738,0.161,0.9999,"[2.2418874287393917e-05,8.645645147520022e-05,2.0604734412071875e-05,2.13774477401109e-05,2.1275879814129305e-05,2.1722524388584076e-05,0.9997322665792816,3.275058625519417e-05,2.0130494446681425e-05,2.0996427899092448e-05]"
11674,101 Dalmatians,849070800,5.9,2687,"['family', 'comedy']",54000000,76.491,320689294,0.094,0.714,0.192,1.0,"[1.4899029338077829e-05,0.3188331760165513,1.3693396629786532e-05,1.4206922643376724e-05,1.4139423548682016e-05,1.4436252352239882e-05,2.7994072208368296e-05,2.1765316729268114e-05,1.3378228527349348e-05,0.6810323113414716]"
439079,The Nun,1536120000,5.8,4960,"['horror', 'mystery', 'thriller']",22000000,74.727,365550119,0.143,0.733,0.124,-0.9998,"[9.39063732349283e-06,0.5648309862399276,0.12658264950470474,0.0037866784378966798,8.911868445005202e-06,0.10191562368552883,0.0039816970001870094,0.1884546687259299,8.432098436543494e-06,0.010420961801620122]"
471335,Cheese in the Trap,1521000000,6.7,50,"['romance', 'drama', 'thriller']",0,74.092,0,0.118,0.687,0.195,0.9998,"[3.8358852750339344e-05,0.3948163750953125,3.525484635695717e-05,3.65769636478228e-05,3.6403180702927994e-05,3.7167392600567214e-05,0.6048734587599948,5.6036453255914365e-05,3.4443418501463134e-05,3.5925036876649106e-05]"
345940,The Meg,1533787200,6.2,5579,"['action', 'science fiction', 'horror']",150000000,72.476,530243742,0.102,0.753,0.144,0.9999,"[9.034833800304234e-06,0.5230970399314586,8.303732708897155e-06,8.615137128275404e-06,0.47403697852259663,8.754203803013907e-06,1.69768472810337e-05,0.002797722592067486,8.112613452283218e-06,8.461585703285032e-06]"
442249,The First Purge,1530676800,6.0,3186,"['horror', 'action', 'thriller']",13000000,71.398,137056262,0.147,0.731,0.122,-0.9998,"[1.007260235630821e-05,0.46091466548878784,0.31645848647236374,0.22254533643569294,9.559064991854056e-06,9.759738408800062e-06,1.8927575363160463e-05,1.4714658988239037e-05,9.044453410542864e-06,9.433509636807428e-06]"
427641,Rampage,1523505600,6.5,5622,['action'],120000000,70.933,426245950,0.113,0.731,0.155,0.9999,"[0.0030923401246853604,0.5127405754095717,0.03157464967665922,0.04841088802020424,0.11669741377788857,1.0290651942404456e-05,0.12343324435836063,0.08825663219053118,0.06892625291915394,0.0068577128710028004]"
297802,Aquaman,1530849600,6.9,11157,"['action', 'adventure', 'fantasy']",160000000,69.965,1148461807,0.096,0.729,0.175,1.0,"[0.14459071323901138,0.3054161935479817,0.2240182832462671,0.01075125591215364,9.199990512774736e-06,9.393125772476967e-06,0.3151730150978216,1.4161980614752398e-05,8.704708975728026e-06,9.079150888709297e-06]"
6477,Alvin and the Chipmunks,1197522000,5.8,3548,"['comedy', 'family', 'fantasy', 'animation']",60000000,69.427,361366633,0.078,0.734,0.188,1.0,"[1.372941599431533e-05,0.9998631898549749,1.261842913758706e-05,1.3091641886700173e-05,1.3029441608305085e-05,1.3302968435512446e-05,2.5795341941590053e-05,2.005659930304145e-05,1.2328002592389539e-05,1.2858304125569746e-05]"
520763,A Quiet Place Part II,1621569600,7.7,3443,"['science fiction', 'thriller', 'horror']",61000000,224.144,297372261,0.107,0.741,0.152,0.9999,"[9.854743920116949e-06,0.7265285830809983,9.057295701652104e-06,0.008503630571989697,0.02834614457620602,0.07953711140851542,0.09451735836595875,0.06253018165029617,8.848832311569789e-06,9.229474102387966e-06]"
431819,Fireworks,1503028800,6.5,239,"['animation', 'drama', 'fantasy']",0,68.3,26617621,0.137,0.715,0.148,0.998,"[0.5199180955750385,0.47995921505633155,1.2578128824473969e-05,1.3049830427941244e-05,1.2987828617017885e-05,1.3260482309176538e-05,2.571466518251847e-05,1.9992565905247804e-05,1.2288629779393081e-05,1.2817237584106564e-05]"
429617,Spider-Man: Far From Home,1561694400,7.5,11203,"['action', 'adventure', 'science fiction']",160000000,897.325,1131927996,0.084,0.725,0.191,1.0,"[1.2037758822596428e-05,4.657956396546413e-05,1.1063660106276273e-05,1.1478566312525617e-05,1.1424030144510602e-05,1.1663854522598559e-05,0.9998560842956618,1.7585273288967626e-05,1.0809018181899072e-05,1.1273978993399951e-05]"
592350,My Hero Academia: Heroes Rising,1576818000,8.4,833,"['animation', 'action', 'fantasy', 'adventure']",0,321.353,29900850,0.098,0.707,0.195,1.0,"[0.026699264069976636,0.5640516073369438,0.040166166388619425,0.031777123799466594,2.275234654357608e-05,2.3229986327774078e-05,0.3371808517469986,3.5023348215451435e-05,2.152747557159048e-05,2.2453501336533092e-05]"
299534,Avengers: Endgame,1556078400,8.3,19749,"['adventure', 'science fiction', 'action']",356000000,264.896,2797800564,0.091,0.747,0.162,1.0,"[7.205491156517534e-06,0.21956994643978786,6.622420829845585e-06,6.870773406590464e-06,6.8381292944628616e-06,6.981682099165908e-06,0.7803717905928053,1.0526159547989057e-05,6.469998717884004e-06,6.748312354436831e-06]"
537915,After,1554955200,7.2,6789,"['romance', 'drama']",14000000,250.839,69497587,0.09,0.757,0.153,0.9999,"[0.5189061348983278,0.48094929638629585,1.4821202196232418e-05,1.537702273310098e-05,1.530396424438135e-05,1.5625240237739814e-05,3.0300056477346056e-05,2.3558201681315552e-05,1.4480076346463011e-05,1.51029514597336e-05]"
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,1567137600,8.5,323,"['adventure', 'comedy', 'animation', 'fantasy']",0,190.485,0,0.064,0.668,0.268,0.9999,"[9.467256701262315e-05,0.6115061039133673,8.701164163749021e-05,9.027473069318999e-05,8.984581822404073e-05,9.173195372255519e-05,0.14373732101074185,0.0001383022873330992,8.500897653376083e-05,0.244079727100734]"
572154,Rascal Does Not Dream of a Dreaming Girl,1560571200,8.5,331,"['animation', 'comedy', 'romance', 'drama', 'fantasy']",0,174.58,0,0.068,0.696,0.236,1.0,"[4.255498630162178e-05,0.4049851131758544,3.9111428221314384e-05,4.057817283853929e-05,4.038538109942683e-05,4.1233190020518075e-05,0.5946707910336654,6.216646488656785e-05,3.8211235448494554e-05,3.985493166380583e-05]"
571891,Pokémon: Mewtwo Strikes Back - Evolution,1562904000,6.7,346,"['animation', 'adventure', 'fantasy', 'action', 'family']",0,172.018,26654184,0.089,0.746,0.165,0.9999,"[0.016924192442472778,0.35088403210582597,2.0269718607545013e-05,0.03021928743632023,0.004221855338389723,0.020116277500975523,0.5578711170019881,3.221862111501086e-05,0.004999640583301934,0.01471110925100314]"
330457,Frozen II,1574226000,7.3,7827,"['family', 'animation', 'adventure', 'comedy', 'fantasy']",150000000,162.561,1450026933,0.062,0.755,0.183,1.0,"[1.0132359220720089e-05,0.15720650668651723,9.312446371870405e-06,9.661679245544006e-06,9.615775252336433e-06,9.817639267118165e-06,0.8427115638748219,1.480195375719145e-05,9.098110453763933e-06,9.48947509220567e-06]"
384018,Fast & Furious Presents: Hobbs & Shaw,1564632000,6.9,5483,"['action', 'adventure', 'comedy']",200000000,150.375,760098996,0.121,0.728,0.151,0.9998,"[1.0212413423435825e-05,0.4327929365165631,9.386022657208039e-06,9.738014717203233e-06,0.5671149874883024,9.895207302372194e-06,1.9190977744730148e-05,1.4918916043171432e-05,9.169993348531262e-06,9.564449897767346e-06]"
474350,It Chapter Two,1567569600,6.9,6505,"['horror', 'fantasy']",79000000,148.241,473093228,0.127,0.726,0.147,0.9996,"[9.596098370745575e-06,0.6913085309117276,8.819579892025239e-06,9.150329670470382e-06,9.106854557617019e-06,0.027830482274246844,0.06705453624988443,0.030880318762606596,8.616587565565596e-06,0.18288084235147795]"
458156,John Wick: Chapter 3 - Parabellum,1557892800,7.4,7458,"['action', 'thriller', 'crime']",55000000,147.501,326709727,0.121,0.743,0.136,0.9994,"[6.4664559286379175e-06,0.5426584244010775,0.048059018434853,6.166068661838049e-06,6.136772722282788e-06,0.4092303279862057,1.2150686262167094e-05,9.446626343546976e-06,5.8063998635443195e-06,6.0561680818031705e-06]"
581387,Ashfall,1576731600,6.5,334,"['action', 'adventure', 'thriller']",17700000,132.814,61321941,0.144,0.69,0.166,0.9944,"[2.8755784065593147e-05,0.6851111467889891,2.6428856559754473e-05,0.2112554034346674,0.10340161105282573,2.7862599519853404e-05,5.4031301878880995e-05,4.200834910670671e-05,2.5820567222037698e-05,2.693126516486378e-05]"
420809,Maleficent: Mistress of Evil,1571198400,7.4,4790,"['family', 'fantasy', 'adventure']",185000000,121.795,491570967,0.119,0.68,0.201,0.9999,"[0.004831962857323417,0.34798298138404815,0.021038761114025827,1.6878818391045165e-05,0.007720355056530602,0.008107362877985597,0.38842406677490027,0.059092299884260846,1.5894271422196053e-05,0.1627694369611121]"
568160,Weathering with You,1560916800,8.1,1268,"['animation', 'drama', 'fantasy', 'romance']",0,119.203,186965409,0.047,0.738,0.216,1.0,"[1.81511906898871e-05,0.16998217374788027,1.6682391519347647e-05,1.7308010293135116e-05,0.019944041085986765,1.7587398200042316e-05,0.8099442419754757,2.651625030443868e-05,1.62984280446397e-05,1.6999521605799136e-05]"
301528,Toy Story 4,1560916800,7.6,7559,"['family', 'adventure', 'animation', 'comedy', 'fantasy', 'drama']",175000000,116.073,1073394593,0.046,0.758,0.196,1.0,"[1.14434695272192e-05,0.5312923276212854,1.0517461314613931e-05,1.0911884207431988e-05,1.0860040333780362e-05,1.1088025178796476e-05,2.1503146603146324e-05,1.6717180041897738e-05,1.0275390747243907e-05,0.46860435578076043]"
447404,Pokémon Detective Pikachu,1556856000,7.0,5294,"['action', 'adventure', 'fantasy']",150000000,110.377,433005346,0.085,0.728,0.187,1.0,"[1.816333483093395e-05,0.3817972493668637,1.6693554459922705e-05,1.7319591536957467e-05,1.72373034818619e-05,1.7599166185289724e-05,0.6180558836131431,2.6533837937977683e-05,1.6309334468838082e-05,1.7010897091278356e-05]"
512200,Jumanji: The Next Level,1575435600,7.0,6487,"['adventure', 'comedy', 'fantasy']",125000000,105.693,800059707,0.062,0.73,0.208,1.0,"[1.5832648458893512e-05,0.29986600119227275,1.4551465863140406e-05,1.5097170974813444e-05,0.07524707266812992,0.6247595200212218,2.9750867544171855e-05,2.3129329572658262e-05,1.4216548340705559e-05,1.4828087620979514e-05]"
595172,The Pilgrim's Progress,1555560000,7.9,58,"['animation', 'adventure']",0,101.83,0,0.068,0.721,0.212,0.9999,"[4.4873480387047425e-05,0.00017509575169947638,4.124230656036581e-05,4.278896544100785e-05,4.25856668822042e-05,4.347966841975388e-05,0.055019875332196336,0.9445077394364941,4.029307127719159e-05,4.202632064250532e-05]"
475557,Joker,1569988800,8.2,19277,"['crime', 'thriller', 'drama']",55000000,101.748,1074251311,0.133,0.716,0.151,0.9997,"[6.731642740519671e-06,0.397897077977234,0.4615577623869239,6.418936414273729e-06,6.388439026839539e-06,6.522551899906615e-06,0.13352715183886815,9.83403176145479e-06,0.006975807666213501,6.304528917526581e-06]"
554596,No Manches Frida 2,1552622400,8.1,653,['comedy'],0,101.149,0,0.089,0.7,0.211,0.9947,"[0.0003835052968959013,0.4544127424466577,0.0003524719761557042,0.5421312921998394,0.0003639528338907237,0.0003715933062583708,0.0007206677908757568,0.0005602422578295912,0.00034435946148667236,0.0003591724301102255]"
